Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases
2108,46,Male,Pants,Clothing,75,Winter,3.3,No,No,No,35,Quarterly
2109,54,Male,Hoodie,Clothing,46,Winter,4.2,No,No,No,4,Quarterly
2110,59,Male,Jewelry,Accessories,31,Fall,2.7,No,No,No,28,Every 3 Months
2111,52,Male,Socks,Clothing,93,Spring,3.9,No,No,No,36,Every 3 Months
2112,41,Male,Sunglasses,Accessories,85,Spring,2.6,No,No,No,15,Annually
2113,43,Male,Belt,Accessories,68,Fall,4.5,No,No,No,7,Fortnightly
2114,63,Male,Dress,Clothing,40,Spring,2.7,No,No,No,29,Every 3 Months
2115,37,Male,Shirt,Clothing,51,Winter,2.9,No,No,No,12,Annually
2116,44,Male,Scarf,Accessories,85,Winter,3.4,No,No,No,16,Bi-Weekly
2117,67,Male,Jacket,Outerwear,23,Summer,2.9,No,No,No,50,Bi-Weekly
2118,27,Male,Dress,Clothing,28,Summer,3.8,No,No,No,11,Annually
2119,60,Male,Socks,Clothing,44,Fall,4.2,No,No,No,28,Quarterly
2120,58,Male,Jewelry,Accessories,57,Spring,3.5,No,No,No,36,Bi-Weekly
2121,53,Male,Scarf,Accessories,98,Fall,3.1,No,No,No,38,Quarterly
2122,43,Male,Backpack,Accessories,68,Winter,3.5,No,No,No,32,Monthly
2123,32,Male,Jacket,Outerwear,36,Fall,4,No,No,No,42,Weekly
2124,54,Male,Coat,Outerwear,71,Spring,3.7,No,No,No,22,Bi-Weekly
2125,47,Male,Skirt,Clothing,60,Fall,4.2,No,No,No,22,Quarterly
2126,57,Male,Coat,Outerwear,87,Fall,4.8,No,No,No,31,Quarterly
2127,63,Male,Shoes,Footwear,38,Winter,4.1,No,No,No,28,Monthly
2128,70,Male,Boots,Footwear,45,Spring,4.5,No,No,No,40,Weekly
2129,62,Male,Coat,Outerwear,47,Fall,2.7,No,No,No,21,Weekly
2130,40,Male,Skirt,Clothing,57,Fall,2.8,No,No,No,12,Every 3 Months
2131,25,Male,Backpack,Accessories,68,Summer,3.7,No,No,No,33,Annually
2132,19,Male,Shorts,Clothing,52,Fall,3.6,No,No,No,9,Fortnightly
2133,25,Male,Skirt,Clothing,87,Fall,4.7,No,No,No,15,Weekly
2134,21,Male,Hat,Accessories,34,Summer,3.8,No,No,No,13,Annually
2135,55,Male,Sandals,Footwear,41,Winter,2.9,No,No,No,35,Fortnightly
2136,34,Male,Sunglasses,Accessories,94,Winter,4.6,No,No,No,1,Every 3 Months
2137,47,Male,Sunglasses,Accessories,93,Summer,2.8,No,No,No,25,Fortnightly
2138,27,Male,Socks,Clothing,51,Winter,4.6,No,No,No,20,Every 3 Months
2139,67,Male,Sweater,Clothing,42,Fall,2.8,No,No,No,36,Quarterly
2140,40,Male,Boots,Footwear,95,Winter,3,No,No,No,33,Weekly
2141,53,Male,Handbag,Accessories,90,Fall,3.7,No,No,No,36,Fortnightly
2142,24,Male,Dress,Clothing,98,Winter,4.1,No,No,No,32,Annually
2143,47,Male,Hat,Accessories,39,Winter,4.3,No,No,No,21,Quarterly
2144,53,Male,Sandals,Footwear,66,Fall,3.8,No,No,No,48,Bi-Weekly
2145,47,Male,Shoes,Footwear,23,Winter,3.7,No,No,No,25,Quarterly
2146,38,Male,Skirt,Clothing,73,Winter,4.8,No,No,No,32,Annually
2147,48,Male,Sunglasses,Accessories,23,Summer,4.6,No,No,No,45,Every 3 Months
2148,47,Male,Skirt,Clothing,43,Fall,4.8,No,No,No,4,Fortnightly
2149,19,Male,T-shirt,Clothing,45,Winter,4.6,No,No,No,19,Bi-Weekly
2150,38,Male,Sandals,Footwear,21,Winter,4,No,No,No,1,Weekly
2151,57,Male,Shirt,Clothing,40,Spring,2.6,No,No,No,12,Weekly
2152,70,Male,Jeans,Clothing,58,Fall,2.6,No,No,No,18,Monthly
2153,38,Male,Shorts,Clothing,48,Summer,4.5,No,No,No,43,Bi-Weekly
2154,35,Male,Shirt,Clothing,94,Fall,4.2,No,No,No,31,Annually
2155,46,Male,Scarf,Accessories,74,Spring,3.4,No,No,No,33,Every 3 Months
2156,32,Male,Handbag,Accessories,51,Fall,3.7,No,No,No,46,Monthly
2157,38,Male,Skirt,Clothing,83,Winter,3.6,No,No,No,41,Bi-Weekly
2158,41,Male,Handbag,Accessories,68,Winter,4,No,No,No,41,Fortnightly
2159,19,Male,Gloves,Accessories,84,Spring,4.6,No,No,No,9,Fortnightly
2160,18,Male,Shirt,Clothing,58,Fall,3,No,No,No,34,Annually
2161,45,Male,Blouse,Clothing,92,Winter,3.3,No,No,No,21,Annually
2162,23,Male,Dress,Clothing,69,Summer,3.8,No,No,No,5,Fortnightly
2163,60,Male,Shorts,Clothing,48,Summer,2.7,No,No,No,32,Weekly
2164,52,Male,Shoes,Footwear,60,Spring,4.5,No,No,No,44,Monthly
2165,42,Male,Sandals,Footwear,20,Winter,4.8,No,No,No,46,Bi-Weekly
2166,29,Male,Pants,Clothing,55,Summer,4.2,No,No,No,42,Every 3 Months
2167,31,Male,Jacket,Outerwear,88,Spring,3.5,No,No,No,50,Bi-Weekly
2168,30,Male,Skirt,Clothing,48,Winter,4.9,No,No,No,33,Fortnightly
2169,23,Male,Handbag,Accessories,74,Spring,4.1,No,No,No,32,Quarterly
2170,31,Male,Coat,Outerwear,42,Fall,2.9,No,No,No,32,Bi-Weekly
2171,40,Male,Sweater,Clothing,32,Fall,4,No,No,No,37,Every 3 Months
2172,39,Male,Shorts,Clothing,98,Summer,4.6,No,No,No,9,Fortnightly
2173,28,Male,Skirt,Clothing,89,Fall,2.8,No,No,No,6,Fortnightly
2174,23,Male,Gloves,Accessories,97,Summer,5,No,No,No,36,Quarterly
2175,42,Male,Backpack,Accessories,49,Spring,2.9,No,No,No,1,Annually
2176,68,Male,Dress,Clothing,50,Spring,3.3,No,No,No,48,Fortnightly
2177,24,Male,Belt,Accessories,91,Winter,3.4,No,No,No,44,Quarterly
2178,24,Male,Gloves,Accessories,93,Winter,3,No,No,No,9,Bi-Weekly
2179,21,Male,Jewelry,Accessories,98,Summer,4.7,No,No,No,32,Annually
2180,49,Male,Socks,Clothing,82,Fall,2.9,No,No,No,14,Monthly
2181,41,Male,Coat,Outerwear,37,Summer,4.1,No,No,No,43,Quarterly
2182,22,Male,Handbag,Accessories,63,Fall,3.2,No,No,No,32,Bi-Weekly
2183,42,Male,Blouse,Clothing,99,Winter,2.7,No,No,No,26,Bi-Weekly
2184,30,Male,Shorts,Clothing,37,Spring,4.7,No,No,No,2,Monthly
2185,38,Male,Shoes,Footwear,34,Spring,3.2,No,No,No,16,Every 3 Months
2186,40,Male,Shorts,Clothing,32,Winter,2.5,No,No,No,50,Every 3 Months
2187,55,Male,Sandals,Footwear,23,Winter,4.3,No,No,No,6,Every 3 Months
2188,37,Male,Blouse,Clothing,78,Spring,4.4,No,No,No,20,Annually
2189,41,Male,Coat,Outerwear,54,Winter,4.7,No,No,No,9,Weekly
2190,38,Male,Blouse,Clothing,94,Fall,4,No,No,No,47,Bi-Weekly
2191,42,Male,Belt,Accessories,75,Spring,4.6,No,No,No,33,Annually
2192,26,Male,Blouse,Clothing,69,Summer,3.8,No,No,No,46,Bi-Weekly
2193,41,Male,Scarf,Accessories,35,Winter,3.2,No,No,No,9,Monthly
2194,27,Male,Shirt,Clothing,78,Spring,5,No,No,No,8,Monthly
2195,61,Male,Socks,Clothing,29,Summer,3.5,No,No,No,48,Quarterly
2196,58,Male,Jeans,Clothing,62,Fall,3.7,No,No,No,2,Monthly
2197,25,Male,Dress,Clothing,58,Spring,4.8,No,No,No,31,Weekly
2198,33,Male,Boots,Footwear,88,Summer,3.7,No,No,No,40,Monthly
2199,57,Male,Scarf,Accessories,80,Summer,3.5,No,No,No,35,Monthly
2200,39,Male,Scarf,Accessories,47,Summer,4.9,No,No,No,40,Monthly
2201,60,Male,Gloves,Accessories,51,Summer,4.7,No,No,No,27,Every 3 Months
2202,39,Male,Pants,Clothing,25,Spring,4.9,No,No,No,10,Annually
2203,42,Male,Dress,Clothing,36,Summer,4.3,No,No,No,23,Weekly
2204,53,Male,Dress,Clothing,79,Winter,3.1,No,No,No,32,Quarterly
2205,20,Male,Jeans,Clothing,41,Winter,3.4,No,No,No,6,Monthly
2206,46,Male,Sweater,Clothing,68,Fall,2.7,No,No,No,27,Weekly
2207,46,Male,Sandals,Footwear,51,Spring,2.6,No,No,No,25,Fortnightly
2208,69,Male,Handbag,Accessories,38,Fall,2.9,No,No,No,11,Annually
2209,28,Male,Scarf,Accessories,46,Summer,2.7,No,No,No,23,Monthly
2210,42,Male,Sandals,Footwear,20,Summer,4.5,No,No,No,44,Quarterly
2211,30,Male,Sunglasses,Accessories,25,Summer,3.1,No,No,No,35,Fortnightly
2212,50,Male,Sweater,Clothing,89,Winter,3.2,No,No,No,45,Every 3 Months
2213,59,Male,Pants,Clothing,77,Winter,3.3,No,No,No,22,Quarterly
2214,54,Male,Hat,Accessories,94,Fall,2.9,No,No,No,18,Quarterly
2215,50,Male,Belt,Accessories,100,Fall,4.1,No,No,No,20,Weekly
2216,25,Male,Sandals,Footwear,96,Winter,2.7,No,No,No,28,Fortnightly
2217,41,Male,Pants,Clothing,36,Winter,4,No,No,No,15,Bi-Weekly
2218,35,Male,Jewelry,Accessories,27,Fall,2.6,No,No,No,42,Fortnightly
2219,67,Male,Sunglasses,Accessories,67,Winter,3.5,No,No,No,20,Quarterly
2220,33,Male,Blouse,Clothing,91,Fall,2.8,No,No,No,16,Fortnightly
2221,19,Male,Belt,Accessories,62,Fall,4.5,No,No,No,47,Annually
2222,25,Male,Shorts,Clothing,88,Fall,3,No,No,No,34,Annually
2223,32,Male,Pants,Clothing,66,Summer,4.4,No,No,No,30,Weekly
2224,30,Male,Sandals,Footwear,65,Fall,4.7,No,No,No,5,Quarterly
2225,18,Male,Gloves,Accessories,25,Winter,4.3,No,No,No,38,Quarterly
2226,38,Male,Belt,Accessories,64,Spring,4.8,No,No,No,18,Annually
2227,22,Male,Shirt,Clothing,72,Spring,4.8,No,No,No,28,Annually
2228,40,Male,Scarf,Accessories,74,Summer,4.4,No,No,No,42,Fortnightly
2229,54,Male,Gloves,Accessories,50,Fall,3.7,No,No,No,5,Weekly
2230,70,Male,Pants,Clothing,97,Fall,3.9,No,No,No,50,Monthly
2231,52,Male,Sneakers,Footwear,36,Spring,3.8,No,No,No,33,Fortnightly
2232,34,Male,Jacket,Outerwear,49,Fall,4.1,No,No,No,1,Weekly
2233,65,Male,Shoes,Footwear,64,Spring,4,No,No,No,14,Fortnightly
2234,38,Male,Blouse,Clothing,31,Summer,4.5,No,No,No,48,Monthly
2235,35,Male,Boots,Footwear,66,Winter,4,No,No,No,26,Weekly
2236,40,Male,Socks,Clothing,82,Spring,4.5,No,No,No,44,Annually
2237,23,Male,T-shirt,Clothing,88,Winter,2.7,No,No,No,18,Fortnightly
2238,45,Male,Sandals,Footwear,34,Summer,3.8,No,No,No,31,Every 3 Months
2239,40,Male,Sneakers,Footwear,84,Winter,3.8,No,No,No,18,Weekly
2240,42,Male,Jewelry,Accessories,96,Summer,3.8,No,No,No,41,Every 3 Months
2241,57,Male,Sandals,Footwear,71,Winter,4.3,No,No,No,18,Every 3 Months
2242,18,Male,Jacket,Outerwear,77,Summer,3.5,No,No,No,3,Bi-Weekly
2243,18,Male,Skirt,Clothing,66,Spring,3.8,No,No,No,5,Bi-Weekly
2244,56,Male,Shirt,Clothing,21,Winter,3.7,No,No,No,13,Annually
2245,35,Male,Shorts,Clothing,37,Summer,4.8,No,No,No,22,Annually
2246,49,Male,Socks,Clothing,90,Fall,4.9,No,No,No,45,Fortnightly
2247,49,Male,Jacket,Outerwear,96,Fall,4.3,No,No,No,39,Every 3 Months
2248,34,Male,Jewelry,Accessories,37,Summer,4.4,No,No,No,18,Annually
2249,63,Male,T-shirt,Clothing,66,Winter,3.4,No,No,No,19,Fortnightly
2250,42,Male,Gloves,Accessories,45,Spring,4.3,No,No,No,29,Weekly
2251,41,Male,Shoes,Footwear,89,Summer,4.6,No,No,No,19,Weekly
2252,26,Male,Shoes,Footwear,94,Fall,3.8,No,No,No,22,Monthly
2253,48,Male,Shoes,Footwear,96,Summer,3.9,No,No,No,21,Annually
2254,62,Male,Hoodie,Clothing,31,Spring,2.6,No,No,No,22,Monthly
2255,24,Male,Belt,Accessories,79,Winter,4.2,No,No,No,44,Every 3 Months
2256,48,Male,Coat,Outerwear,39,Spring,4.6,No,No,No,42,Quarterly
2257,31,Male,Blouse,Clothing,22,Fall,5,No,No,No,33,Quarterly
2258,41,Male,Skirt,Clothing,32,Fall,4.2,No,No,No,6,Annually
2259,24,Male,T-shirt,Clothing,71,Winter,4.3,No,No,No,44,Every 3 Months
2260,60,Male,Jeans,Clothing,96,Spring,3.3,No,No,No,24,Annually
2261,38,Male,Scarf,Accessories,82,Fall,4.9,No,No,No,16,Quarterly
2262,58,Male,Backpack,Accessories,76,Spring,4.4,No,No,No,12,Fortnightly
2263,53,Male,Backpack,Accessories,22,Winter,3.1,No,No,No,50,Monthly
2264,44,Male,Scarf,Accessories,40,Winter,3.5,No,No,No,42,Quarterly
2265,51,Male,Hat,Accessories,92,Summer,3.9,No,No,No,50,Monthly
2266,36,Male,Coat,Outerwear,94,Fall,3.9,No,No,No,10,Quarterly
2267,20,Male,Dress,Clothing,44,Fall,4.3,No,No,No,32,Weekly
2268,32,Male,Gloves,Accessories,49,Spring,3.8,No,No,No,37,Weekly
2269,66,Male,Sweater,Clothing,26,Spring,2.7,No,No,No,15,Monthly
2270,49,Male,Skirt,Clothing,38,Fall,4.4,No,No,No,27,Annually
2271,27,Male,Blouse,Clothing,72,Spring,3.5,No,No,No,7,Weekly
2272,29,Male,Dress,Clothing,99,Summer,3.4,No,No,No,49,Quarterly
2273,29,Male,Jacket,Outerwear,38,Spring,4,No,No,No,44,Monthly
2274,55,Male,Coat,Outerwear,96,Winter,4.8,No,No,No,13,Bi-Weekly
2275,57,Male,Dress,Clothing,27,Spring,4.5,No,No,No,38,Fortnightly
2276,29,Male,Shorts,Clothing,24,Winter,4.4,No,No,No,10,Weekly
2277,31,Male,Jeans,Clothing,82,Summer,4.1,No,No,No,25,Weekly
2278,25,Male,Hat,Accessories,56,Summer,4.6,No,No,No,18,Quarterly
2279,61,Male,Gloves,Accessories,25,Fall,3.8,No,No,No,6,Every 3 Months
2280,53,Male,Sneakers,Footwear,67,Spring,2.9,No,No,No,35,Quarterly
2281,22,Male,Shoes,Footwear,21,Summer,2.8,No,No,No,31,Fortnightly
2282,28,Male,Hoodie,Clothing,27,Summer,3,No,No,No,41,Annually
2283,18,Male,Sneakers,Footwear,97,Fall,4.2,No,No,No,8,Annually
2284,44,Male,Handbag,Accessories,45,Winter,4.1,No,No,No,34,Fortnightly
2285,32,Male,Blouse,Clothing,63,Fall,4.1,No,No,No,20,Annually
2286,34,Male,Belt,Accessories,100,Summer,4.6,No,No,No,38,Every 3 Months
2287,67,Male,Socks,Clothing,38,Spring,2.5,No,No,No,35,Quarterly
2288,66,Male,Blouse,Clothing,45,Summer,3,No,No,No,6,Annually
2289,28,Male,Jewelry,Accessories,91,Fall,3.8,No,No,No,50,Weekly
2290,70,Male,Shorts,Clothing,82,Fall,4.1,No,No,No,47,Weekly
2291,37,Male,Boots,Footwear,48,Winter,3.3,No,No,No,23,Quarterly
2292,28,Male,Coat,Outerwear,30,Spring,5,No,No,No,13,Quarterly
2293,43,Male,T-shirt,Clothing,34,Spring,3.8,No,No,No,31,Monthly
2294,37,Male,Sweater,Clothing,68,Fall,3.3,No,No,No,16,Every 3 Months
2295,54,Male,Sunglasses,Accessories,95,Winter,5,No,No,No,40,Annually
2296,50,Male,Hat,Accessories,22,Spring,2.9,No,No,No,45,Quarterly
2297,46,Male,Gloves,Accessories,88,Fall,2.5,No,No,No,50,Every 3 Months
2298,60,Male,Socks,Clothing,83,Summer,4.7,No,No,No,1,Quarterly
2299,40,Male,Handbag,Accessories,87,Spring,2.9,No,No,No,10,Every 3 Months
2300,64,Male,Coat,Outerwear,57,Summer,3.7,No,No,No,48,Every 3 Months
2301,18,Male,Coat,Outerwear,88,Summer,4.4,No,No,No,38,Monthly
2302,37,Male,Pants,Clothing,20,Winter,2.9,No,No,No,21,Annually
2303,36,Male,Belt,Accessories,39,Summer,3.6,No,No,No,38,Monthly
2304,51,Male,Sunglasses,Accessories,71,Spring,4.8,No,No,No,31,Fortnightly
2305,26,Male,Hoodie,Clothing,73,Winter,4.7,No,No,No,9,Fortnightly
2306,68,Male,Handbag,Accessories,63,Summer,2.6,No,No,No,47,Weekly
2307,27,Male,Gloves,Accessories,78,Winter,3.4,No,No,No,8,Bi-Weekly
2308,28,Male,Skirt,Clothing,96,Fall,3.5,No,No,No,30,Annually
2309,49,Male,Sunglasses,Accessories,81,Winter,3.4,No,No,No,22,Quarterly
2310,70,Male,Dress,Clothing,95,Fall,5,No,No,No,3,Quarterly
2311,30,Male,Gloves,Accessories,68,Spring,4.6,No,No,No,15,Monthly
2312,27,Male,Sneakers,Footwear,28,Spring,4.8,No,No,No,10,Every 3 Months
2313,19,Male,T-shirt,Clothing,30,Summer,3.7,No,No,No,19,Every 3 Months
2314,64,Male,Dress,Clothing,31,Summer,4.7,No,No,No,36,Fortnightly
2315,42,Male,Handbag,Accessories,95,Winter,4.4,No,No,No,12,Every 3 Months
2316,69,Male,Socks,Clothing,79,Winter,3.5,No,No,No,49,Quarterly
2317,28,Male,Sneakers,Footwear,39,Winter,3.8,No,No,No,7,Annually
2318,47,Male,Jacket,Outerwear,34,Summer,4.7,No,No,No,28,Monthly
2319,69,Male,Hoodie,Clothing,28,Spring,3.1,No,No,No,30,Annually
2320,56,Male,Sandals,Footwear,38,Winter,5,No,No,No,29,Monthly
2321,28,Male,Shoes,Footwear,55,Spring,3.7,No,No,No,9,Every 3 Months
2322,50,Male,Sandals,Footwear,31,Winter,3,No,No,No,27,Fortnightly
2323,39,Male,Coat,Outerwear,84,Spring,4.5,No,No,No,21,Fortnightly
2324,35,Male,Gloves,Accessories,93,Winter,4.7,No,No,No,36,Monthly
2325,59,Male,Coat,Outerwear,28,Winter,3.5,No,No,No,19,Annually
2326,44,Male,Boots,Footwear,55,Summer,4.4,No,No,No,47,Weekly
2327,66,Male,Skirt,Clothing,63,Winter,2.6,No,No,No,38,Annually
2328,20,Male,Skirt,Clothing,94,Winter,4.2,No,No,No,22,Bi-Weekly
2329,45,Male,Pants,Clothing,36,Fall,2.6,No,No,No,29,Bi-Weekly
2330,49,Male,Hat,Accessories,97,Spring,4.8,No,No,No,42,Annually
2331,60,Male,Backpack,Accessories,63,Summer,2.9,No,No,No,47,Every 3 Months
2332,61,Male,Scarf,Accessories,77,Spring,4.3,No,No,No,10,Bi-Weekly
2333,36,Male,Scarf,Accessories,53,Fall,2.6,No,No,No,10,Monthly
2334,33,Male,Shirt,Clothing,77,Spring,3.8,No,No,No,1,Every 3 Months
2335,49,Male,Boots,Footwear,79,Summer,4.2,No,No,No,7,Monthly
2336,31,Male,Coat,Outerwear,37,Summer,3.9,No,No,No,10,Fortnightly
2337,19,Male,Belt,Accessories,94,Winter,3.1,No,No,No,11,Weekly
2338,39,Male,Boots,Footwear,76,Fall,3.6,No,No,No,5,Annually
2339,66,Male,Sneakers,Footwear,68,Fall,4,No,No,No,21,Quarterly
2340,25,Male,Shirt,Clothing,65,Spring,3.4,No,No,No,24,Quarterly
2341,63,Male,Blouse,Clothing,24,Summer,2.6,No,No,No,37,Fortnightly
2342,56,Male,Jacket,Outerwear,31,Summer,4.5,No,No,No,22,Every 3 Months
2343,20,Male,Skirt,Clothing,89,Fall,4.9,No,No,No,16,Fortnightly
2344,58,Male,Socks,Clothing,49,Summer,4.4,No,No,No,44,Monthly
2345,34,Male,Sandals,Footwear,92,Fall,3.5,No,No,No,14,Bi-Weekly
2346,28,Male,T-shirt,Clothing,32,Winter,3.3,No,No,No,23,Every 3 Months
2347,22,Male,Jacket,Outerwear,67,Winter,3.1,No,No,No,46,Fortnightly
2348,37,Male,Belt,Accessories,64,Fall,4.2,No,No,No,46,Every 3 Months
2349,54,Male,Shoes,Footwear,84,Spring,4.9,No,No,No,16,Every 3 Months
2350,65,Male,Blouse,Clothing,34,Fall,3.9,No,No,No,40,Every 3 Months
2351,57,Male,Shoes,Footwear,26,Winter,4.2,No,No,No,21,Annually
2352,38,Male,Sweater,Clothing,50,Fall,4.9,No,No,No,25,Bi-Weekly
2353,70,Male,Boots,Footwear,46,Fall,2.8,No,No,No,25,Quarterly
2354,56,Male,Handbag,Accessories,71,Fall,4.1,No,No,No,25,Every 3 Months
2355,56,Male,Blouse,Clothing,78,Summer,4.8,No,No,No,27,Monthly
2356,22,Male,Skirt,Clothing,35,Winter,4.1,No,No,No,12,Monthly
2357,57,Male,Backpack,Accessories,58,Summer,3,No,No,No,27,Quarterly
2358,53,Male,Shirt,Clothing,67,Fall,4.2,No,No,No,40,Bi-Weekly
2359,53,Male,Sweater,Clothing,93,Spring,3.8,No,No,No,38,Quarterly
2360,19,Male,Scarf,Accessories,81,Spring,3.3,No,No,No,44,Every 3 Months
2361,49,Male,Handbag,Accessories,80,Fall,4.7,No,No,No,27,Every 3 Months
2362,44,Male,Scarf,Accessories,64,Spring,4.3,No,No,No,30,Every 3 Months
2363,27,Male,Jeans,Clothing,41,Fall,2.7,No,No,No,24,Monthly
2364,60,Male,Socks,Clothing,79,Winter,4.2,No,No,No,38,Bi-Weekly
2365,62,Male,Sunglasses,Accessories,60,Winter,4.2,No,No,No,4,Quarterly
2366,52,Male,Sneakers,Footwear,91,Winter,2.5,No,No,No,32,Monthly
2367,30,Male,Shoes,Footwear,66,Winter,3.6,No,No,No,32,Fortnightly
2368,66,Male,Socks,Clothing,85,Winter,3.4,No,No,No,28,Bi-Weekly
2369,29,Male,Sunglasses,Accessories,38,Summer,3.3,No,No,No,6,Every 3 Months
2370,24,Male,Sweater,Clothing,23,Winter,4.6,No,No,No,24,Monthly
2371,51,Male,Shoes,Footwear,71,Spring,3.9,No,No,No,38,Weekly
2372,67,Male,Socks,Clothing,25,Winter,3.7,No,No,No,28,Annually
2373,50,Male,Boots,Footwear,39,Spring,3.1,No,No,No,9,Fortnightly
2374,37,Male,Hoodie,Clothing,20,Spring,4.9,No,No,No,21,Every 3 Months
2375,69,Male,Gloves,Accessories,73,Winter,4.7,No,No,No,31,Monthly
2376,60,Male,Backpack,Accessories,63,Fall,2.9,No,No,No,18,Quarterly
2377,21,Male,Gloves,Accessories,94,Spring,4.1,No,No,No,5,Weekly
2378,44,Male,Blouse,Clothing,94,Fall,4,No,No,No,22,Annually
2379,26,Male,Scarf,Accessories,71,Summer,2.7,No,No,No,37,Bi-Weekly
2380,40,Male,Hat,Accessories,77,Spring,4,No,No,No,22,Monthly
2381,41,Male,Scarf,Accessories,66,Fall,2.5,No,No,No,36,Fortnightly
2382,62,Male,Sandals,Footwear,23,Summer,4.5,No,No,No,23,Annually
2383,39,Male,Sweater,Clothing,60,Spring,3.9,No,No,No,44,Weekly
2384,53,Male,Backpack,Accessories,72,Spring,4.9,No,No,No,25,Annually
2385,24,Male,Blouse,Clothing,35,Winter,3.3,No,No,No,40,Quarterly
2386,41,Male,Scarf,Accessories,31,Fall,3.8,No,No,No,12,Weekly
2387,19,Male,Socks,Clothing,33,Summer,2.9,No,No,No,14,Monthly
2388,36,Male,Hat,Accessories,95,Summer,4,No,No,No,14,Monthly
2389,21,Male,Dress,Clothing,68,Fall,4.1,No,No,No,10,Annually
2390,25,Male,Coat,Outerwear,87,Spring,3.1,No,No,No,17,Every 3 Months
2391,65,Male,Shirt,Clothing,64,Winter,4.6,No,No,No,24,Fortnightly
2392,42,Male,Shirt,Clothing,74,Winter,4.6,No,No,No,31,Quarterly
2393,40,Male,Jeans,Clothing,62,Spring,2.6,No,No,No,36,Annually
2394,58,Male,Socks,Clothing,97,Winter,5,No,No,No,38,Every 3 Months
2395,40,Male,Sandals,Footwear,47,Fall,2.9,No,No,No,23,Fortnightly
2396,62,Male,Blouse,Clothing,83,Winter,3.5,No,No,No,47,Bi-Weekly
2397,38,Male,Shirt,Clothing,82,Spring,3.7,No,No,No,20,Weekly
2398,37,Male,Sunglasses,Accessories,26,Fall,2.9,No,No,No,41,Monthly
2399,65,Male,Jacket,Outerwear,81,Winter,4.3,No,No,No,44,Fortnightly
2400,55,Male,Dress,Clothing,44,Spring,3.2,No,No,No,31,Monthly
2401,43,Male,Sunglasses,Accessories,88,Winter,4.2,No,No,No,11,Bi-Weekly
2402,43,Male,Boots,Footwear,76,Winter,4.2,No,No,No,25,Bi-Weekly
2403,45,Male,Scarf,Accessories,89,Winter,3.8,No,No,No,31,Weekly
2404,64,Male,Shorts,Clothing,22,Fall,4.4,No,No,No,40,Weekly
2405,28,Male,Shorts,Clothing,33,Winter,3.1,No,No,No,23,Bi-Weekly
2406,69,Male,Jeans,Clothing,97,Fall,5,No,No,No,5,Quarterly
2407,54,Male,Scarf,Accessories,57,Winter,4.7,No,No,No,26,Weekly
2408,52,Male,Shorts,Clothing,38,Summer,3,No,No,No,11,Bi-Weekly
2409,23,Male,Sneakers,Footwear,55,Fall,4.2,No,No,No,44,Every 3 Months
2410,26,Male,Jewelry,Accessories,37,Spring,3,No,No,No,47,Every 3 Months
2411,48,Male,Shoes,Footwear,43,Summer,3.7,No,No,No,46,Monthly
2412,49,Male,Hoodie,Clothing,96,Summer,2.7,No,No,No,35,Every 3 Months
2413,53,Male,Jacket,Outerwear,51,Winter,4.3,No,No,No,8,Bi-Weekly
2414,69,Male,Shorts,Clothing,95,Fall,2.7,No,No,No,30,Weekly
2415,26,Male,Socks,Clothing,26,Summer,3.7,No,No,No,14,Bi-Weekly
2416,21,Male,Coat,Outerwear,34,Fall,4.3,No,No,No,30,Weekly
2417,59,Male,Sandals,Footwear,83,Summer,4,No,No,No,26,Every 3 Months
2418,21,Male,Backpack,Accessories,24,Fall,3.3,No,No,No,32,Fortnightly
2419,22,Male,Pants,Clothing,69,Fall,4,No,No,No,47,Every 3 Months
2420,26,Male,Sweater,Clothing,40,Fall,2.7,No,No,No,11,Every 3 Months
2421,41,Male,Jacket,Outerwear,87,Winter,4.2,No,No,No,28,Annually
2422,37,Male,Sneakers,Footwear,46,Spring,4.6,No,No,No,2,Every 3 Months
2423,30,Male,Jewelry,Accessories,82,Winter,4.8,No,No,No,45,Weekly
2424,49,Male,Backpack,Accessories,81,Summer,2.8,No,No,No,7,Every 3 Months
2425,49,Male,Jewelry,Accessories,57,Winter,4.5,No,No,No,28,Bi-Weekly
2426,58,Male,Shoes,Footwear,49,Summer,3,No,No,No,34,Quarterly
2427,70,Male,Jacket,Outerwear,42,Fall,4.6,No,No,No,26,Every 3 Months
2428,27,Male,Jacket,Outerwear,26,Spring,3.3,No,No,No,45,Quarterly
2429,65,Male,T-shirt,Clothing,38,Spring,4.4,No,No,No,34,Annually
2430,57,Male,Sneakers,Footwear,57,Summer,4.4,No,No,No,47,Fortnightly
2431,20,Male,Jacket,Outerwear,100,Summer,4.3,No,No,No,42,Quarterly
2432,34,Male,Hoodie,Clothing,73,Fall,3.4,No,No,No,27,Every 3 Months
2433,59,Male,Jacket,Outerwear,66,Winter,2.8,No,No,No,43,Monthly
2434,54,Male,T-shirt,Clothing,73,Spring,3.4,No,No,No,16,Bi-Weekly
2435,36,Male,Gloves,Accessories,45,Spring,5,No,No,No,40,Monthly
2436,21,Male,Sneakers,Footwear,27,Fall,4.5,No,No,No,29,Bi-Weekly
2437,52,Male,T-shirt,Clothing,24,Fall,2.7,No,No,No,38,Quarterly
